order_id,user_id,ts,amount,category,used_promo,payment_type
24024,2163,2025-07-13T16:22:35,461.79,Beauty,1,CARD
24025,1502,2025-07-13T19:18:22,465.09,Grocery,1,CARD
24026,1036,2025-07-13T17:48:25,4214.88,Electronics,0,WALLET
24027,2161,2025-07-13T21:14:03,1483.64,Sports,0,CARD
24028,1087,2025-07-13T15:25:45,1756.62,Home,0,CARD
24029,1962,2025-07-13T19:31:53,417.33,Beauty,0,UPI
24030,1209,2025-07-13T11:36:21,5032.2,Electronics,1,CARD
24031,1374,2025-07-13T21:40:44,363.27,Grocery,1,CARD
24032,1584,2025-07-13T14:02:00,905.1,Home,1,CARD
24033,1393,2025-07-13T13:41:00,571.97,Books,1,WALLET
24034,1652,2025-07-13T13:00:36,1241.22,Home,1,CARD
24035,1385,2025-07-13T12:25:27,501.26,Grocery,1,CARD
24036,1988,2025-07-13T15:11:42,1025.48,Fashion,0,UPI
24037,1227,2025-07-13T13:08:41,1004.0,Fashion,0,CARD
24038,2161,2025-07-13T19:28:33,2014.27,Home,0,COD
24039,1338,2025-07-13T08:36:07,477.14,Grocery,1,UPI
24040,1792,2025-07-13T16:56:14,424.23,Grocery,0,WALLET
24041,1082,2025-07-13T18:35:44,579.58,Grocery,0,CARD
24042,1435,2025-07-13T16:13:41,637.49,Books,0,WALLET
24043,2146,2025-07-13T11:47:46,3847.75,Electronics,1,CARD
24044,1772,2025-07-13T16:35:37,4528.41,Electronics,0,UPI
24045,1600,2025-07-13T18:15:03,1071.14,Beauty,0,UPI
24046,1186,2025-07-13T21:21:25,310.56,Beauty,0,UPI
24047,1349,2025-07-13T21:16:27,1017.2,Fashion,1,UPI
24048,1848,2025-07-13T12:46:53,746.4,Beauty,0,CARD
24049,1908,2025-07-13T10:26:20,1019.73,Fashion,1,CARD
24050,1230,2025-07-13T14:12:37,870.58,Fashion,0,CARD
24051,1982,2025-07-13T17:54:39,1622.24,Fashion,0,CARD
24052,1454,2025-07-13T14:34:36,1328.7,Fashion,1,UPI
24053,1188,2025-07-13T17:25:03,754.16,Grocery,1,CARD
24054,1910,2025-07-13T10:37:28,875.42,Beauty,0,CARD
24055,1011,2025-07-13T12:27:22,316.53,Grocery,1,UPI
24056,1498,2025-07-13T16:45:28,1635.89,Fashion,0,CARD
24057,1344,2025-07-13T15:11:07,1885.1,Home,0,CARD
24058,1721,2025-07-13T19:34:08,2289.63,Home,0,CARD
24059,1702,2025-07-13T17:34:48,2250.25,Sports,1,UPI
24060,1430,2025-07-13T16:36:31,999.69,Books,0,CARD
24061,1869,2025-07-13T16:22:11,582.67,Home,0,UPI
24062,1939,2025-07-13T12:15:41,8479.77,Electronics,0,WALLET
24063,1742,2025-07-13T20:23:42,286.54,Grocery,0,UPI
24064,1221,2025-07-13T13:39:01,6778.44,Electronics,1,UPI
24065,1875,2025-07-13T18:40:28,1726.62,Beauty,0,WALLET
24066,1121,2025-07-13T19:51:35,929.24,Fashion,0,COD
24067,1928,2025-07-13T14:55:19,4846.76,Electronics,1,CARD
24068,2008,2025-07-13T09:53:18,1204.73,Fashion,1,CARD
24069,2058,2025-07-13T18:08:13,513.13,Grocery,1,WALLET
24070,1129,2025-07-13T12:47:38,4763.76,Electronics,0,WALLET
24071,1538,2025-07-13T08:51:13,246.89,Grocery,0,CARD
24072,1935,2025-07-13T20:31:19,1774.24,Fashion,1,CARD
24073,1631,2025-07-13T10:41:35,819.54,Fashion,0,CARD
24074,1163,2025-07-13T17:45:51,492.83,Books,1,WALLET
24075,1830,2025-07-13T19:35:25,962.26,Fashion,1,UPI
24076,1318,2025-07-13T13:13:27,253.13,Grocery,0,WALLET
24077,1300,2025-07-13T21:31:30,829.06,Home,0,UPI
24078,2171,2025-07-13T10:26:28,1894.93,Sports,0,CARD
24079,1973,2025-07-13T13:38:10,299.06,Grocery,0,COD
24080,2065,2025-07-13T20:14:31,645.76,Beauty,1,WALLET
24081,1330,2025-07-13T10:20:33,1430.94,Sports,1,WALLET
24082,1200,2025-07-13T12:47:59,943.54,Beauty,0,COD
24083,1715,2025-07-13T09:33:39,3868.76,Electronics,0,CARD
24084,2081,2025-07-13T10:36:57,406.01,Grocery,0,WALLET
24085,1987,2025-07-13T19:40:42,1237.4,Home,0,UPI
24086,1023,2025-07-13T18:04:27,364.33,Beauty,0,CARD
24087,1550,2025-07-13T18:00:29,383.1,Beauty,1,CARD
24088,1658,2025-07-13T14:51:44,255.51,Grocery,0,WALLET
24089,1131,2025-07-13T13:27:04,3137.92,Electronics,0,CARD
24090,1556,2025-07-13T17:00:09,290.45,Grocery,1,CARD
24091,1231,2025-07-13T18:38:35,879.78,Fashion,0,WALLET
24092,2029,2025-07-13T16:49:17,5902.45,Electronics,0,UPI
24093,2067,2025-07-13T19:49:25,1028.27,Fashion,1,CARD
24094,1873,2025-07-13T11:42:39,5251.19,Electronics,1,UPI
24095,1605,2025-07-13T16:30:06,293.12,Grocery,0,COD
24096,1247,2025-07-13T11:34:58,3428.84,Electronics,0,CARD
24097,2144,2025-07-13T17:28:41,788.78,Sports,0,CARD
24098,1611,2025-07-13T08:36:26,425.15,Grocery,1,CARD
24099,1757,2025-07-13T08:42:32,4454.3,Electronics,0,CARD
24100,2003,2025-07-13T12:58:07,6250.05,Electronics,0,CARD
24101,1112,2025-07-13T15:25:49,524.12,Beauty,0,WALLET
24102,2174,2025-07-13T21:33:43,4758.35,Electronics,0,CARD
24103,1800,2025-07-13T09:15:39,725.57,Fashion,0,CARD
24104,1907,2025-07-13T10:39:23,852.6,Beauty,0,UPI
24105,2138,2025-07-13T09:51:58,625.81,Grocery,0,WALLET
24106,1909,2025-07-13T12:26:44,3754.19,Electronics,1,CARD
24107,1680,2025-07-13T14:21:43,7270.35,Electronics,0,UPI
24108,1767,2025-07-13T12:13:28,879.79,Beauty,1,WALLET
24109,2134,2025-07-13T11:24:10,2348.22,Fashion,0,WALLET
24110,1296,2025-07-13T17:32:31,4174.57,Electronics,0,WALLET
24111,1485,2025-07-13T13:08:56,1750.5,Sports,1,CARD
24112,1071,2025-07-13T09:28:22,922.96,Sports,1,CARD
24113,2168,2025-07-13T16:01:27,724.54,Fashion,0,CARD
24114,1357,2025-07-13T20:26:17,1955.62,Fashion,0,CARD
24115,1225,2025-07-13T19:42:17,2401.82,Sports,0,UPI
24116,1353,2025-07-13T08:27:47,2304.64,Sports,1,UPI
24117,1396,2025-07-13T11:41:00,335.22,Grocery,1,CARD
24118,2041,2025-07-13T10:57:42,6012.18,Electronics,1,WALLET
24119,1049,2025-07-13T09:53:34,795.08,Grocery,1,CARD
24120,1439,2025-07-13T18:55:50,460.0,Grocery,0,CARD
24121,1038,2025-07-13T09:09:01,1147.52,Fashion,0,UPI
24122,1540,2025-07-13T16:02:00,3458.12,Electronics,0,CARD
24123,1412,2025-07-13T11:09:31,2688.19,Home,0,UPI
24124,1648,2025-07-13T09:18:51,705.6,Sports,1,CARD
24125,1787,2025-07-13T13:17:56,905.97,Fashion,0,UPI
24126,1542,2025-07-13T15:30:45,502.96,Beauty,0,CARD
24127,1863,2025-07-13T15:31:23,1564.99,Fashion,0,CARD
24128,1967,2025-07-13T12:03:58,1231.66,Fashion,1,WALLET
24129,2179,2025-07-13T16:08:44,1753.66,Sports,1,CARD
24130,1182,2025-07-13T14:41:28,3983.61,Electronics,1,UPI
24131,1271,2025-07-13T09:17:59,465.67,Grocery,0,CARD
24132,1514,2025-07-13T16:03:55,595.57,Grocery,1,UPI
24133,1736,2025-07-13T16:52:14,410.7,Grocery,0,COD
24134,1245,2025-07-13T20:03:15,870.55,Grocery,1,UPI
24135,1243,2025-07-13T10:00:38,903.63,Home,0,CARD
24136,1529,2025-07-13T18:33:04,2556.34,Sports,0,CARD
24137,2027,2025-07-13T08:41:29,629.13,Grocery,0,CARD
24138,1720,2025-07-13T16:50:56,1383.41,Fashion,0,CARD
24139,2092,2025-07-13T10:49:31,415.38,Books,0,UPI
24140,2051,2025-07-13T08:46:49,497.31,Home,0,CARD
24141,1168,2025-07-13T17:21:11,496.1,Home,0,CARD
24142,1608,2025-07-13T15:31:23,225.53,Grocery,0,CARD
24143,2125,2025-07-13T08:05:12,303.15,Grocery,1,CARD
24144,1810,2025-07-13T15:07:39,334.57,Books,0,UPI
24145,1844,2025-07-13T12:53:12,939.17,Fashion,1,CARD
24146,1999,2025-07-13T11:46:28,650.14,Grocery,0,COD
24147,1412,2025-07-13T18:18:03,1774.48,Fashion,0,CARD
24148,1273,2025-07-13T19:29:47,373.95,Grocery,1,CARD
24149,1457,2025-07-13T12:21:33,2685.57,Electronics,0,CARD
24150,1176,2025-07-13T20:21:45,1426.38,Sports,0,WALLET
24151,1495,2025-07-13T11:12:09,3842.3,Electronics,0,CARD
24152,1127,2025-07-13T09:26:54,5130.56,Electronics,0,UPI
24153,1997,2025-07-13T17:49:44,575.95,Books,0,CARD
24154,1643,2025-07-13T13:51:01,545.97,Grocery,0,COD
24155,1644,2025-07-13T15:15:19,1866.52,Fashion,0,CARD
24156,1197,2025-07-13T12:25:29,526.89,Books,1,CARD
24157,1310,2025-07-13T16:51:56,1617.11,Fashion,1,CARD
24158,1509,2025-07-13T11:52:07,908.52,Fashion,1,CARD
24159,1090,2025-07-13T10:01:22,1017.42,Fashion,1,CARD
24160,1430,2025-07-13T18:26:41,541.54,Books,0,WALLET
24161,1133,2025-07-13T12:11:50,660.36,Beauty,0,UPI
24162,1454,2025-07-13T08:09:54,358.28,Beauty,0,CARD
24163,1353,2025-07-13T18:56:30,1960.56,Sports,1,CARD
24164,2152,2025-07-13T12:22:21,1448.26,Home,1,CARD
24165,1808,2025-07-13T13:15:59,385.46,Grocery,0,CARD
24166,1531,2025-07-13T19:56:35,598.94,Grocery,0,UPI
24167,1798,2025-07-13T19:44:28,549.58,Books,0,CARD
24168,1073,2025-07-13T11:11:17,932.02,Fashion,0,CARD
24169,1208,2025-07-13T16:05:41,356.48,Grocery,0,CARD
24170,1813,2025-07-13T13:49:28,648.88,Beauty,0,CARD
24171,1148,2025-07-13T12:58:55,1001.93,Fashion,1,UPI
24172,2091,2025-07-13T12:43:21,450.95,Grocery,0,UPI
24173,1970,2025-07-13T17:30:51,256.38,Grocery,0,UPI
24174,1525,2025-07-13T12:47:18,1596.5,Home,0,UPI
24175,1986,2025-07-13T20:26:56,463.87,Beauty,0,CARD
24176,1736,2025-07-13T19:43:27,1628.25,Fashion,1,CARD
24177,1415,2025-07-13T10:56:08,4464.94,Electronics,1,CARD
24178,1556,2025-07-13T09:52:47,1713.18,Home,1,CARD
24179,1605,2025-07-13T20:57:55,506.14,Grocery,1,UPI
24180,1680,2025-07-13T09:03:14,5591.9,Electronics,0,UPI
24181,1657,2025-07-13T18:19:31,1116.65,Books,1,CARD
24182,1809,2025-07-13T14:46:27,2750.17,Electronics,0,WALLET
24183,1821,2025-07-13T12:44:11,359.94,Books,0,WALLET
24184,1673,2025-07-13T15:51:38,3725.35,Electronics,0,UPI
24185,1434,2025-07-13T14:41:10,1455.15,Home,0,CARD
24186,1942,2025-07-13T11:46:54,343.1,Beauty,0,UPI
24187,1727,2025-07-13T09:43:58,798.89,Fashion,0,CARD
24188,1729,2025-07-13T08:18:01,385.4,Grocery,0,CARD
24189,1191,2025-07-13T15:00:35,1367.79,Home,0,CARD
24190,1840,2025-07-13T17:05:44,4732.97,Electronics,0,CARD
24191,1787,2025-07-13T13:58:49,1089.16,Fashion,1,UPI
24192,2171,2025-07-13T11:59:05,426.81,Grocery,1,CARD
24193,2076,2025-07-13T13:00:00,4533.95,Electronics,0,CARD
24194,2078,2025-07-13T13:45:45,1005.04,Fashion,0,CARD
24195,1535,2025-07-13T08:43:35,261.8,Grocery,0,CARD
24196,1736,2025-07-13T18:06:13,1347.01,Fashion,0,CARD
24197,1454,2025-07-13T21:58:44,1100.59,Home,0,WALLET
24198,1894,2025-07-13T09:37:34,825.65,Home,0,CARD
24199,1031,2025-07-13T19:30:25,1260.99,Home,1,WALLET
24200,1934,2025-07-13T10:37:00,1331.78,Home,0,UPI
24201,1380,2025-07-13T08:34:20,1116.68,Home,0,CARD
24202,1045,2025-07-13T15:48:16,939.73,Books,1,WALLET
24203,1774,2025-07-13T20:57:59,1425.7,Home,0,UPI
24204,1081,2025-07-13T11:13:13,4610.05,Electronics,0,CARD
24205,1392,2025-07-13T13:49:46,2539.08,Sports,0,CARD
24206,2038,2025-07-13T08:57:37,778.63,Fashion,0,WALLET
24207,1204,2025-07-13T17:47:43,1118.43,Fashion,1,CARD
24208,1116,2025-07-13T11:31:05,3272.07,Electronics,0,CARD
24209,1706,2025-07-13T15:15:13,1282.58,Fashion,0,WALLET
24210,1653,2025-07-13T16:13:35,1247.68,Fashion,0,CARD
24211,1406,2025-07-13T20:33:40,920.19,Beauty,0,UPI
24212,1867,2025-07-13T16:38:33,1278.33,Home,0,CARD
24213,1205,2025-07-13T10:38:17,427.38,Grocery,0,UPI
24214,1230,2025-07-13T17:44:25,1547.62,Home,1,UPI
24215,1328,2025-07-13T19:42:00,405.23,Grocery,1,CARD
24216,1931,2025-07-13T18:45:55,1061.43,Fashion,0,CARD
24217,1800,2025-07-13T08:49:17,1458.44,Fashion,1,WALLET
24218,1601,2025-07-13T12:42:43,3507.2,Electronics,1,CARD
24219,1544,2025-07-13T17:25:43,4767.6,Electronics,0,CARD
24220,1863,2025-07-13T10:01:57,1683.5,Sports,1,UPI
24221,1012,2025-07-13T19:10:50,1786.33,Sports,1,WALLET
24222,1328,2025-07-13T19:11:48,4188.79,Electronics,0,CARD
24223,1447,2025-07-13T13:32:36,3446.34,Electronics,0,CARD
24224,1266,2025-07-13T21:13:03,1192.02,Sports,1,COD
24225,1675,2025-07-13T10:10:56,3844.09,Electronics,0,UPI
24226,1141,2025-07-13T11:43:32,1016.25,Fashion,1,CARD
24227,1163,2025-07-13T20:02:13,897.1,Sports,0,UPI
24228,1483,2025-07-13T11:36:43,636.81,Books,0,CARD
24229,1190,2025-07-13T19:51:54,667.25,Home,0,UPI
24230,1338,2025-07-13T09:16:43,1457.86,Fashion,1,CARD
24231,1092,2025-07-13T17:23:46,504.54,Grocery,0,CARD
24232,1284,2025-07-13T13:15:21,899.19,Fashion,0,CARD
24233,1550,2025-07-13T18:55:53,526.44,Grocery,1,CARD
24234,1815,2025-07-13T18:27:51,2121.3,Sports,0,WALLET
24235,1151,2025-07-13T21:51:03,484.73,Beauty,0,UPI
24236,1097,2025-07-13T18:25:55,753.84,Home,1,CARD
24237,1514,2025-07-13T16:34:12,1097.26,Fashion,1,CARD
24238,1271,2025-07-13T10:02:20,502.04,Beauty,0,CARD
24239,2026,2025-07-13T15:08:34,838.49,Beauty,0,WALLET
24240,2138,2025-07-13T13:49:52,3803.81,Electronics,1,WALLET
24241,1940,2025-07-13T14:52:44,12468.17,Electronics,1,CARD
24242,1657,2025-07-13T13:43:37,417.01,Books,0,WALLET
24243,1695,2025-07-13T12:07:57,403.61,Books,0,UPI
24244,2023,2025-07-13T15:14:44,2578.81,Fashion,0,CARD
24245,1036,2025-07-13T12:10:06,838.62,Fashion,0,CARD
24246,1280,2025-07-13T18:49:15,3290.32,Electronics,0,CARD
24247,1979,2025-07-13T14:30:09,995.25,Beauty,1,UPI
24248,2085,2025-07-13T21:47:50,458.48,Beauty,0,CARD
24249,1699,2025-07-13T20:00:34,731.73,Books,0,UPI
24250,1119,2025-07-13T19:11:15,864.44,Fashion,0,CARD
24251,1334,2025-07-13T13:59:19,4545.24,Electronics,0,UPI
24252,1475,2025-07-13T20:38:23,498.72,Beauty,0,COD
24253,1632,2025-07-13T17:52:39,2096.75,Fashion,0,WALLET
24254,1761,2025-07-13T15:12:05,4607.04,Electronics,1,UPI
24255,1234,2025-07-13T16:37:09,8976.57,Electronics,0,CARD
24256,1071,2025-07-13T20:05:04,5338.08,Electronics,0,CARD
24257,2157,2025-07-13T13:26:47,626.27,Beauty,0,WALLET
24258,1743,2025-07-13T21:08:04,1951.97,Fashion,0,CARD
24259,1590,2025-07-13T19:50:02,2036.7,Sports,0,CARD
24260,1135,2025-07-13T21:14:25,699.2,Beauty,0,UPI
24261,1579,2025-07-13T11:47:52,843.09,Sports,1,CARD
24262,1603,2025-07-13T16:15:55,472.9,Books,0,CARD
24263,1371,2025-07-13T16:49:08,392.1,Grocery,1,CARD
24264,1728,2025-07-13T20:02:37,1329.8,Fashion,0,CARD
24265,1943,2025-07-13T21:43:04,6139.1,Electronics,1,UPI
24266,1010,2025-07-13T12:03:37,490.73,Grocery,1,WALLET
24267,1571,2025-07-13T21:37:05,1173.48,Fashion,1,CARD
24268,2104,2025-07-13T18:40:04,4853.88,Electronics,0,COD
24269,1436,2025-07-13T19:33:40,3636.61,Electronics,0,CARD
24270,1130,2025-07-13T15:35:10,701.56,Beauty,0,WALLET
24271,1201,2025-07-13T08:58:36,961.99,Sports,1,UPI
24272,1410,2025-07-13T10:06:50,502.5,Grocery,0,CARD
24273,1758,2025-07-13T12:50:00,6765.95,Electronics,0,CARD
24274,1282,2025-07-13T13:11:18,1110.56,Fashion,0,CARD
24275,1257,2025-07-13T18:03:38,883.62,Beauty,0,UPI
24276,1807,2025-07-13T15:05:37,1471.29,Home,1,UPI
24277,1939,2025-07-13T12:54:21,3963.03,Electronics,0,WALLET
24278,2151,2025-07-13T18:46:51,417.21,Beauty,0,CARD
24279,1415,2025-07-13T17:18:44,494.37,Beauty,0,CARD
24280,2150,2025-07-13T17:14:14,1056.28,Fashion,0,WALLET
24281,1292,2025-07-13T08:36:07,6582.82,Electronics,0,CARD
24282,1358,2025-07-13T19:08:09,562.22,Beauty,1,CARD
24283,1175,2025-07-13T14:40:48,960.33,Home,1,CARD
24284,1871,2025-07-13T14:33:35,4891.1,Electronics,0,WALLET
24285,1937,2025-07-13T12:29:59,514.97,Beauty,0,UPI
24286,1861,2025-07-13T19:22:16,2305.61,Fashion,0,CARD
24287,1381,2025-07-13T16:00:11,1001.93,Beauty,1,UPI
24288,1578,2025-07-13T18:41:27,250.22,Grocery,0,COD
24289,1595,2025-07-13T11:10:53,458.81,Home,0,CARD
24290,1231,2025-07-13T21:45:14,1043.29,Fashion,0,CARD
24291,1241,2025-07-13T15:54:33,521.8,Books,0,UPI
24292,1904,2025-07-13T12:40:06,4630.92,Electronics,0,CARD
24293,1839,2025-07-13T15:17:15,875.49,Fashion,0,WALLET
24294,2200,2025-07-13T20:50:51,637.54,Beauty,1,CARD
24295,1973,2025-07-13T11:15:25,862.76,Beauty,0,UPI
24296,2074,2025-07-13T19:21:25,528.07,Books,0,UPI
24297,1062,2025-07-13T08:34:40,1132.05,Fashion,1,UPI
24298,2090,2025-07-13T08:35:21,799.45,Fashion,1,UPI
24299,1643,2025-07-13T13:01:28,1382.24,Fashion,1,COD
24300,2190,2025-07-13T12:18:32,3417.02,Electronics,0,CARD
24301,1416,2025-07-13T19:02:44,351.85,Books,0,CARD
24302,1844,2025-07-13T10:21:13,2130.28,Fashion,0,WALLET
24303,1764,2025-07-13T21:43:06,569.26,Grocery,0,CARD
24304,1492,2025-07-13T09:22:19,279.02,Grocery,0,UPI
24305,1402,2025-07-13T13:29:55,914.11,Fashion,0,UPI
24306,1472,2025-07-13T14:22:02,1414.77,Sports,0,CARD
24307,1403,2025-07-13T12:02:02,494.17,Beauty,1,WALLET
24308,1547,2025-07-13T17:16:17,1306.86,Fashion,0,CARD
24309,1424,2025-07-13T21:36:16,670.1,Beauty,0,UPI
24310,1401,2025-07-13T21:54:15,671.74,Books,0,COD
24311,1788,2025-07-13T10:42:42,447.69,Grocery,0,UPI
24312,1508,2025-07-13T15:17:51,1673.42,Fashion,0,UPI
24313,1347,2025-07-13T11:25:27,4666.57,Electronics,0,CARD
24314,1354,2025-07-13T17:58:42,226.04,Grocery,0,UPI
24315,1229,2025-07-13T19:36:39,883.07,Sports,0,CARD
24316,1204,2025-07-13T10:10:27,434.84,Grocery,1,CARD
24317,1624,2025-07-13T12:32:39,963.81,Home,0,WALLET
24318,1612,2025-07-13T09:13:51,5338.82,Electronics,0,CARD
24319,1615,2025-07-13T18:51:33,697.42,Beauty,1,CARD
24320,1026,2025-07-13T16:49:06,1956.64,Fashion,1,UPI
24321,1053,2025-07-13T09:34:11,1387.98,Fashion,1,UPI
24322,1212,2025-07-13T12:55:46,1441.25,Sports,0,CARD
24323,1556,2025-07-13T14:01:19,4697.12,Electronics,1,UPI
24324,1327,2025-07-13T20:19:36,4586.6,Electronics,0,UPI
24325,1246,2025-07-13T14:14:41,3607.01,Electronics,0,CARD
24326,1956,2025-07-13T18:31:55,274.35,Grocery,0,WALLET
24327,1444,2025-07-13T16:53:38,904.08,Sports,0,CARD
24328,1153,2025-07-13T15:38:28,1026.69,Fashion,0,COD
24329,1171,2025-07-13T16:44:19,1399.72,Fashion,0,WALLET
24330,1113,2025-07-13T08:46:30,3578.26,Electronics,1,WALLET
24331,2151,2025-07-13T14:35:45,2648.72,Fashion,0,CARD
24332,1915,2025-07-13T18:22:50,4888.39,Electronics,0,CARD
24333,1233,2025-07-13T09:41:47,5572.62,Electronics,0,CARD
24334,2092,2025-07-13T13:11:42,1408.33,Fashion,0,WALLET
24335,1346,2025-07-13T08:18:50,4848.57,Electronics,0,UPI
24336,1528,2025-07-13T14:54:29,341.89,Grocery,0,CARD
24337,1076,2025-07-13T14:21:49,1648.92,Home,0,UPI
24338,1815,2025-07-13T11:27:47,811.18,Fashion,0,WALLET
24339,1442,2025-07-13T13:10:40,429.36,Grocery,0,UPI
24340,2055,2025-07-13T08:50:44,767.86,Home,0,UPI
24341,1450,2025-07-13T12:40:53,507.84,Beauty,0,CARD
24342,2066,2025-07-14T19:49:14,321.31,Beauty,0,WALLET
24343,1492,2025-07-14T13:22:06,624.61,Beauty,0,UPI
24344,1770,2025-07-14T15:22:24,1236.33,Fashion,0,WALLET
24345,1231,2025-07-14T18:23:19,1342.75,Sports,1,CARD
24346,1748,2025-07-14T17:20:07,549.84,Grocery,0,UPI
24347,1410,2025-07-14T09:36:56,388.24,Books,1,CARD
24348,1515,2025-07-14T20:40:53,614.25,Beauty,1,CARD
24349,2014,2025-07-14T11:46:30,1092.89,Books,0,WALLET
24350,1679,2025-07-14T18:31:15,875.18,Home,0,CARD
24351,1287,2025-07-14T10:30:31,858.98,Fashion,0,CARD
24352,1929,2025-07-14T20:32:36,1781.52,Home,1,CARD
24353,2095,2025-07-14T12:45:06,335.13,Books,0,CARD
24354,2025,2025-07-14T21:47:37,3906.04,Electronics,0,CARD
24355,1858,2025-07-14T17:19:41,362.03,Grocery,0,CARD
24356,1311,2025-07-14T11:02:22,744.96,Sports,1,CARD
24357,1971,2025-07-14T10:34:49,1028.51,Fashion,1,UPI
24358,1471,2025-07-14T15:09:42,1027.06,Fashion,0,CARD
24359,1004,2025-07-14T21:12:58,933.77,Books,1,CARD
24360,1673,2025-07-14T10:08:46,1365.31,Fashion,1,CARD
24361,1058,2025-07-14T14:33:37,422.06,Grocery,0,CARD
24362,1067,2025-07-14T20:13:03,1011.22,Fashion,1,WALLET
24363,1164,2025-07-14T15:19:20,2059.75,Fashion,0,CARD
24364,1639,2025-07-14T19:47:02,460.3,Books,1,UPI
24365,1118,2025-07-14T20:16:30,814.76,Fashion,0,CARD
24366,1783,2025-07-14T13:36:16,856.67,Beauty,1,WALLET
24367,1506,2025-07-14T13:22:04,1657.82,Home,0,UPI
24368,1687,2025-07-14T19:05:57,2793.76,Electronics,1,UPI
24369,1981,2025-07-14T15:02:39,3957.19,Electronics,0,COD
24370,1667,2025-07-14T13:43:38,3578.39,Home,0,CARD
24371,1213,2025-07-14T21:56:26,1673.36,Home,0,UPI
24372,2074,2025-07-14T13:01:41,1465.44,Sports,1,CARD
24373,1915,2025-07-14T09:36:48,4366.78,Electronics,1,COD
24374,1682,2025-07-14T12:58:40,1656.02,Sports,0,CARD
24375,1721,2025-07-14T13:12:59,4663.89,Electronics,0,CARD
24376,1536,2025-07-14T11:34:05,8030.97,Electronics,0,CARD
24377,1764,2025-07-14T14:39:57,361.43,Beauty,0,UPI
24378,1042,2025-07-14T12:24:27,314.45,Grocery,0,CARD
24379,1387,2025-07-14T08:01:30,1227.4,Fashion,0,CARD
24380,1255,2025-07-14T12:37:00,439.03,Grocery,1,CARD
24381,1199,2025-07-14T14:47:33,1283.65,Home,0,UPI
24382,1485,2025-07-14T15:42:04,639.35,Grocery,0,UPI
24383,1186,2025-07-14T20:03:32,2916.19,Electronics,0,CARD
24384,1813,2025-07-14T20:05:18,7065.6,Electronics,0,CARD
24385,1945,2025-07-14T16:15:26,3620.81,Electronics,0,WALLET
24386,1578,2025-07-14T11:08:31,512.41,Grocery,0,CARD
24387,1316,2025-07-14T15:58:32,435.9,Beauty,0,CARD
24388,1819,2025-07-14T12:22:20,1137.79,Fashion,0,CARD
24389,2181,2025-07-14T21:36:31,914.65,Fashion,1,CARD
24390,1070,2025-07-14T16:08:15,1237.5,Fashion,1,CARD
24391,2193,2025-07-14T10:55:45,678.19,Grocery,0,UPI
24392,1925,2025-07-14T16:32:22,465.3,Grocery,1,CARD
24393,1890,2025-07-14T17:06:43,323.8,Books,0,CARD
24394,1442,2025-07-14T13:00:35,2928.37,Home,0,UPI
24395,2166,2025-07-14T21:09:51,476.41,Books,1,CARD
24396,1661,2025-07-14T14:05:26,1993.28,Sports,1,UPI
24397,1022,2025-07-14T16:01:27,2435.42,Fashion,1,CARD
24398,1757,2025-07-14T10:04:38,2303.54,Home,0,CARD
24399,1303,2025-07-14T17:47:21,1586.46,Fashion,0,UPI
24400,1661,2025-07-14T19:25:59,3421.77,Electronics,1,CARD
24401,2054,2025-07-14T16:32:31,1075.67,Fashion,0,CARD
24402,1478,2025-07-14T18:41:27,536.88,Beauty,1,UPI
24403,1568,2025-07-14T18:31:32,1182.67,Fashion,0,WALLET
24404,1503,2025-07-14T15:22:51,234.2,Grocery,0,CARD
24405,1990,2025-07-14T08:25:03,588.88,Books,0,CARD
24406,2167,2025-07-14T12:53:54,700.72,Beauty,0,CARD
24407,1553,2025-07-14T09:25:12,1570.36,Home,0,CARD
24408,2176,2025-07-14T18:47:42,750.69,Home,0,CARD
24409,2126,2025-07-14T09:28:01,865.46,Beauty,1,UPI
24410,1150,2025-07-14T13:01:21,1431.72,Fashion,0,CARD
24411,1790,2025-07-14T13:10:06,420.68,Grocery,0,CARD
24412,1670,2025-07-14T09:34:48,746.45,Fashion,0,UPI
24413,1862,2025-07-14T14:29:34,470.6,Beauty,0,WALLET
24414,1814,2025-07-14T08:34:09,1546.02,Fashion,0,COD
24415,1120,2025-07-14T08:49:28,439.05,Grocery,0,CARD
24416,1468,2025-07-14T15:31:10,4466.14,Electronics,0,WALLET
24417,2042,2025-07-14T14:01:33,594.15,Grocery,1,UPI
24418,1697,2025-07-14T18:59:25,910.26,Home,1,CARD
24419,2059,2025-07-14T12:07:52,1077.61,Home,0,CARD
24420,1797,2025-07-14T13:54:09,882.32,Beauty,0,CARD
24421,1795,2025-07-14T19:06:27,1285.13,Sports,0,CARD
24422,1578,2025-07-14T15:20:58,3930.64,Electronics,0,WALLET
24423,1633,2025-07-14T20:57:52,389.39,Beauty,0,WALLET
24424,1485,2025-07-14T15:18:31,504.01,Grocery,0,CARD
24425,1579,2025-07-14T11:35:10,950.32,Sports,0,CARD
24426,1266,2025-07-14T12:07:16,3574.39,Electronics,1,UPI
24427,1356,2025-07-14T19:48:23,2356.97,Fashion,0,CARD
24428,1191,2025-07-14T18:11:07,655.26,Books,0,CARD
24429,1539,2025-07-14T14:29:43,1115.57,Sports,0,UPI
24430,1332,2025-07-14T13:15:07,7674.31,Electronics,1,CARD
24431,1631,2025-07-14T10:14:37,971.37,Fashion,0,CARD
24432,1782,2025-07-14T20:12:56,2006.88,Fashion,0,WALLET
